USER_ID,VARIANT_NAME, REVENUE 
5420,variant,0.00
49,control,0.00
5199,variant,0.00
6853,variant,0.00
5447,control,0.00
8357,variant,0.00
6900,variant,0.00
872,control,0.00
8537,variant,0.00
9385,variant,0.00
1524,control,0.00
890,control,0.00
2556,control,0.00
6321,control,0.00
8951,control,0.00
2211,control,0.00
7601,variant,0.00
7943,variant,0.00
4528,variant,0.00
7495,control,0.00
3869,variant,0.00
7129,control,0.00
2719,control,0.00
8547,control,0.00
8014,variant,0.00
9144,control,0.00
7254,variant,0.00
1236,control,0.00
8709,control,0.00
9303,control,0.00
2596,variant,0.00
4449,variant,0.00
2034,control,0.00
2863,control,0.00
1212,variant,0.00
3698,variant,0.00
874,control,0.00
7887,control,0.00
7535,control,0.00
8401,variant,0.00
6421,control,0.00
7209,variant,0.00
2526,control,0.00
2609,control,0.00
3051,variant,0.00
287,control,0.00
4047,control,0.00
6788,variant,0.00
3955,control,0.00
3062,control,0.00
484,control,0.00
1598,variant,0.00
3792,control,0.00
6100,control,0.00
4201,control,0.00
4422,variant,0.00
334,variant,0.00
2467,control,0.00
184,variant,0.00
60,control,0.00
5340,variant,0.00
8223,control,0.00
1004,variant,0.00
5874,variant,0.00
2072,control,0.00
8252,control,0.00
983,variant,0.00
3374,variant,0.00
3743,control,0.00
4547,variant,0.00
326,variant,0.00
6029,control,0.00
5845,control,0.00
2234,control,0.00
6865,control,0.00
2809,control,0.00
9527,control,0.00
9897,variant,0.00
4516,control,0.00
2781,control,0.00
6026,control,0.00
2177,variant,0.00
4390,control,0.00
543,control,0.00
441,variant,0.00
6617,variant,0.00
3331,variant,0.00
791,control,0.00
3460,control,0.00
2181,control,44927.00
4661,variant,0.00
8419,variant,0.00
352,control,0.00
7316,control,0.00
6430,control,0.00
9388,control,0.00
3413,variant,0.00
4176,variant,0.00
9526,control,0.00
5297,control,0.00
6856,control,0.00
5397,variant,0.00
4525,control,0.00
6916,control,0.00
6647,variant,0.00
2538,control,0.00
2429,variant,0.00
902,control,0.00
5692,variant,0.00
1069,control,0.00
3405,control,0.00
9921,variant,0.00
442,variant,0.00
9539,control,0.00
7851,variant,0.00
2016,control,0.00
2662,variant,0.00
8133,variant,0.00
9576,control,0.00
5110,variant,0.00
8448,control,0.00
893,variant,0.00
9636,variant,0.00
5257,control,0.00
7064,control,0.00
2573,variant,0.00
7543,variant,0.00
855,control,0.00
9774,control,0.00
7037,control,0.00
6942,variant,0.00
371,variant,0.00
2585,control,0.00
8791,variant,0.00
5290,variant,0.00
9410,variant,0.00
9166,variant,0.00
6389,variant,0.00
2659,variant,0.00
5128,control,0.00
6066,control,0.00
2916,control,0.00
3634,control,0.00
5478,variant,0.00
5191,control,0.00
9850,variant,0.00
8029,variant,0.00
1650,control,0.00
6001,variant,0.00
8789,variant,0.00
8366,variant,0.00
2734,variant,0.00
8829,variant,0.00
6272,control,0.00
4833,variant,0.00
5725,control,0.00
7670,control,0.00
7454,variant,0.00
6327,control,0.00
8102,variant,0.00
716,variant,0.00
7189,variant,0.00
5513,variant,0.00
3011,variant,0.00
3463,variant,0.00
9652,variant,0.00
5314,control,0.00
7616,variant,0.00
5284,variant,0.00
6241,control,0.00
4228,variant,0.00
6385,control,0.00
7576,control,0.00
3821,control,0.00
1981,control,0.00
3570,variant,0.00
9415,control,0.00
2575,control,0.00
7471,variant,0.00
7605,control,0.00
9589,control,0.00
1923,control,0.00
3976,control,0.00
121,variant,0.00
3041,control,0.00
272,control,0.00
9477,control,0.00
6343,control,0.00
3615,control,0.00
4654,control,0.00
3821,control,0.00
1940,control,0.00
2162,variant,0.00
3803,control,0.00
8638,control,0.00
4602,control,0.00
5053,control,0.00
1339,variant,0.00
957,control,0.00
2569,variant,0.00
7553,control,0.00
5092,control,0.00
7402,control,0.00
5090,control,0.00
7643,control,0.00
4261,variant,0.00
2056,control,0.00
6891,control,0.00
464,variant,0.00
4915,control,0.00
6236,variant,0.00
4642,variant,0.00
1571,variant,0.00
1822,variant,0.00
880,variant,0.00
2292,control,0.00
3246,variant,0.00
4195,variant,0.00
3728,variant,0.00
2069,control,0.00
6096,control,0.00
4390,control,0.00
4504,variant,0.00
2062,variant,0.00
3899,control,0.00
1751,variant,0.00
5508,variant,0.00
4600,control,0.00
8093,control,0.00
3863,control,0.00
7582,control,0.00
8127,control,0.00
276,variant,0.00
4913,variant,0.00
5878,variant,0.00
5144,variant,0.00
2925,control,0.00
3583,control,0.00
6735,variant,0.00
8791,variant,0.00
6118,control,0.00
7182,control,0.00
5360,control,0.00
2131,variant,0.00
5092,control,0.00
9617,control,0.00
8020,control,0.00
2252,variant,0.00
6106,control,0.00
188,variant,0.00
3682,control,0.00
537,variant,0.00
5954,variant,0.00
7668,control,0.00
2766,control,0.00
9414,variant,0.00
5746,control,0.00
3279,control,0.00
2459,variant,0.00
1731,control,0.00
4318,control,0.00
1108,control,42767.00
6486,variant,0.00
3629,control,0.00
9919,variant,0.00
8244,variant,0.00
8891,variant,0.00
4370,variant,0.00
2678,variant,0.00
2467,control,0.00
9285,variant,0.00
5343,control,0.00
588,variant,0.00
1584,control,0.00
9788,control,0.00
8303,variant,0.00
2975,variant,0.00
6331,control,0.00
3705,control,0.00
8095,control,0.00
8031,control,0.00
7083,variant,0.00
5843,variant,0.00
1324,variant,0.00
1682,variant,0.00
9806,variant,0.00
7275,variant,0.00
7599,variant,0.00
6851,variant,0.00
5976,variant,0.00
1395,control,0.00
728,variant,0.00
9461,variant,0.00
1888,variant,0.00
9383,control,0.00
4479,variant,0.00
4455,control,0.00
2487,control,0.00
2069,control,0.00
6193,variant,0.00
5899,variant,0.00
9968,variant,0.00
7057,variant,0.00
1140,control,0.00
7434,variant,0.00
1774,control,0.00
7604,control,0.00
6713,variant,0.00
6309,variant,0.00
1548,variant,0.00
7239,variant,0.00
901,control,0.00
4420,control,0.00
1837,variant,0.00
4494,control,0.00
7195,control,0.00
1675,control,0.00
9082,control,0.00
912,variant,34731.00
1019,variant,0.00
6485,variant,0.00
6132,control,0.00
9604,control,0.00
4977,variant,0.00
8944,variant,0.00
114,control,0.00
6488,control,0.00
2823,variant,0.00
8621,control,0.00
6008,control,0.00
3900,variant,0.00
9514,variant,0.00
8192,control,0.00
9533,control,0.00
7648,control,0.00
9197,control,0.00
7003,control,0.00
3672,control,0.00
9864,control,0.00
7742,control,0.00
6333,control,0.00
1423,control,0.00
6485,control,0.00
1861,control,0.00
6187,variant,0.00
4103,control,0.00
5112,control,0.00
7016,variant,0.00
8591,variant,0.00
3816,control,0.00
8286,variant,0.00
8549,variant,0.00
1415,variant,0.00
1386,variant,0.00
2491,control,0.00
1394,variant,0.00
8782,variant,0.00
7670,control,0.00
10000,variant,0.00
6957,control,0.00
997,variant,0.00
1238,control,0.00
3399,control,0.00
2034,control,0.00
4577,variant,0.00
8908,control,0.00
9881,variant,0.00
5103,control,0.00
1501,variant,0.00
1483,control,0.00
6572,control,0.00
8920,control,21245.00
5080,control,0.00
3088,variant,0.00
5242,control,0.00
602,variant,0.00
7163,control,0.00
6220,variant,0.00
2322,variant,0.00
9940,control,0.00
9759,variant,0.00
2235,variant,0.00
1128,variant,0.00
9778,control,0.00
7367,variant,0.00
3727,variant,0.00
3872,control,0.00
4855,control,0.00
1546,control,0.00
6760,variant,0.00
3946,control,0.00
6955,control,0.00
2429,control,0.00
8704,variant,0.00
3028,variant,0.00
9677,control,0.00
7826,variant,0.00
9371,control,0.00
308,variant,0.00
8283,variant,0.00
3723,variant,0.00
3525,control,0.00
1687,variant,0.00
140,control,0.00
690,variant,0.00
5498,control,0.00
8734,control,0.00
8734,control,0.00
6799,variant,0.00
318,variant,0.00
1502,control,0.00
2520,control,0.00
5003,control,0.00
5865,control,0.00
5992,variant,0.00
9126,control,0.00
9444,control,0.00
5840,variant,0.00
3742,control,0.00
9339,control,0.00
5105,variant,0.00
1757,control,0.00
6379,control,0.00
6941,control,0.00
1260,control,0.00
8984,variant,0.84
2465,control,0.00
9323,variant,0.00
5953,variant,0.00
2000,variant,0.00
5798,control,0.00
3534,variant,0.00
1339,variant,0.00
1898,control,0.00
6863,variant,0.00
9440,variant,0.00
5659,variant,0.00
5434,control,0.00
2315,control,0.00
9207,variant,0.00
6164,control,0.00
4282,variant,0.00
7388,control,0.00
6974,variant,0.00
8747,variant,0.00
1659,control,0.00
386,control,0.00
7778,control,0.00
2992,variant,0.00
2083,control,0.00
6806,control,0.00
5218,variant,0.00
1260,variant,0.00
8337,control,0.00
7363,control,0.00
4625,variant,0.00
3456,control,0.00
7268,control,0.00
3012,control,0.00
3237,control,0.00
1124,control,0.00
2895,control,0.00
62,control,0.00
2185,control,0.00
9365,variant,0.00
618,variant,0.00
6407,variant,0.00
2575,variant,0.00
3915,variant,0.00
4962,control,0.00
4588,variant,0.00
2956,variant,0.00
9886,variant,0.00
7198,variant,0.00
2774,variant,0.00
3265,control,0.00
664,control,0.00
3688,control,0.00
1493,variant,0.00
887,variant,0.00
9442,control,0.00
3756,variant,0.00
3063,control,0.00
2616,variant,0.00
3152,control,0.00
3512,variant,0.00
7384,control,0.00
3481,variant,0.00
4401,variant,0.00
484,control,0.00
1259,variant,0.00
419,variant,0.00
4194,control,0.00
9387,variant,0.00
4384,variant,0.00
3286,control,0.00
4870,variant,0.00
8471,control,33604.00
7266,control,0.00
3329,variant,0.00
5769,control,24746.00
3296,variant,0.00
1867,variant,0.00
7262,control,0.00
298,variant,0.00
2610,variant,0.00
2704,control,0.00
4953,variant,0.00
9782,control,0.00
2026,control,0.00
8172,variant,0.00
8807,control,0.00
5414,variant,0.00
6848,variant,0.00
3354,variant,0.00
3024,variant,0.00
4989,variant,0.00
1843,variant,0.00
6408,control,0.00
9928,variant,0.00
9142,control,0.00
8990,variant,0.00
2741,variant,0.00
5134,control,19085.00
7134,variant,0.00
3845,control,42401.00
576,variant,0.00
8750,variant,0.00
216,variant,0.00
6547,control,0.00
1403,variant,0.00
3990,control,0.00
7461,control,0.00
7195,control,0.00
899,variant,0.00
2700,control,0.00
9114,control,0.00
7350,variant,0.00
291,variant,0.00
5032,variant,0.00
4303,variant,0.00
1580,variant,0.00
1260,control,0.00
6831,control,0.00
574,control,0.00
4190,control,0.00
2645,control,0.00
3094,variant,0.00
5106,variant,0.00
9285,variant,0.00
57,control,0.00
2,control,0.00
3316,control,0.00
7370,variant,0.00
7151,variant,0.00
2072,control,0.00
2288,control,0.00
5574,variant,0.00
6882,control,0.00
6506,variant,0.00
4919,variant,0.00
7757,control,0.00
5305,variant,0.00
8171,control,0.00
5777,control,0.00
890,variant,0.00
5071,variant,0.00
8856,variant,0.00
9587,variant,0.00
9397,control,0.00
738,control,0.00
7322,control,0.00
416,variant,0.00
5386,variant,0.00
5699,control,0.00
3108,control,0.00
6564,variant,0.00
416,control,0.00
1170,variant,0.00
9023,control,0.00
1989,control,0.00
9075,variant,0.00
9624,control,0.00
2353,control,0.00
6144,variant,0.00
997,control,0.00
4084,variant,0.00
8355,variant,0.00
6301,variant,0.00
4541,control,0.00
8293,control,0.00
2502,variant,0.00
2211,variant,0.00
3336,control,0.00
6050,control,0.00
8735,control,0.00
9521,variant,0.00
5989,variant,0.00
2880,variant,0.00
9553,variant,0.00
2226,control,0.00
4266,variant,0.00
5588,control,0.00
787,variant,0.00
872,control,0.00
7987,control,0.00
7659,variant,0.00
4450,variant,0.00
3899,control,0.00
5701,variant,0.00
9190,variant,0.00
187,control,0.00
1037,control,0.00
3497,control,0.00
7442,variant,0.00
3536,control,0.02
9302,control,0.00
9382,variant,0.00
8571,variant,0.00
2190,control,0.00
5970,control,0.00
2545,variant,0.00
7967,variant,0.00
6018,control,0.00
1509,variant,0.00
5915,control,0.00
6065,variant,46569.00
237,control,0.00
9030,control,0.00
3747,control,0.00
5705,control,0.00
9101,variant,0.00
4149,variant,0.00
4243,variant,0.00
1994,control,0.00
7073,variant,0.00
1678,variant,0.00
1380,control,0.00
8345,control,0.00
4799,variant,0.00
860,control,0.00
3764,variant,0.00
1144,control,0.00
1568,variant,0.00
8615,variant,0.00
8842,variant,0.00
53,variant,0.00
445,control,0.00
9342,variant,0.00
403,control,0.00
8863,variant,0.00
9384,variant,0.00
2616,control,0.00
5052,variant,0.00
5131,control,0.00
5919,variant,0.00
4962,variant,0.00
1936,control,0.00
8131,variant,0.00
1879,control,0.00
4033,control,0.00
585,control,0.00
2630,control,0.00
6475,variant,0.00
7746,control,0.00
8185,control,0.00
1410,variant,0.00
8274,variant,0.00
84,control,0.00
9050,variant,0.00
1278,variant,0.00
7937,control,0.00
8287,variant,0.00
8570,variant,0.00
8955,control,0.00
6225,control,0.00
4371,variant,0.00
8194,control,0.00
2938,variant,0.00
6763,control,0.00
5642,variant,0.00
9676,control,0.00
4951,variant,0.00
2563,variant,0.00
5517,variant,0.00
3182,control,0.00
2075,variant,0.00
6940,control,0.00
945,variant,0.00
7179,control,0.00
2048,variant,0.00
553,control,0.00
6648,variant,0.00
8780,control,0.00
5564,variant,0.00
3595,variant,0.00
9021,variant,45658.00
7626,control,0.00
8703,control,0.00
743,variant,0.00
3737,control,0.00
3315,variant,0.00
5405,variant,0.00
1576,variant,0.00
4863,control,0.00
57,variant,0.00
6669,variant,0.00
9370,control,0.00
3925,variant,0.00
4110,control,0.00
3733,variant,0.00
1066,control,0.00
9452,control,0.00
1420,variant,0.00
6066,variant,0.00
844,variant,0.00
6682,control,0.00
2620,control,0.00
8986,control,0.00
7944,variant,0.00
6406,control,0.00
4343,control,0.00
6236,control,0.00
5652,control,0.00
3166,variant,0.00
4849,control,0.00
7335,variant,0.00
775,control,0.00
9162,variant,0.00
5064,variant,0.00
4343,variant,0.00
7151,variant,0.00
7081,variant,0.00
8310,variant,0.00
1373,control,0.00
4572,variant,0.00
2060,variant,0.00
7624,control,0.00
1383,variant,0.00
2101,variant,0.00
6280,variant,0.00
8329,control,0.00
2812,control,0.00
1981,variant,0.00
5018,control,0.00
7658,control,0.00
3129,control,0.00
1852,variant,0.00
9927,variant,0.00
2102,variant,0.00
129,variant,0.00
727,variant,0.00
9298,variant,0.00
2258,control,0.00
7767,control,0.00
4685,variant,0.00
7514,control,0.00
4319,variant,0.00
1785,variant,0.00
241,control,0.00
9236,variant,0.00
2170,control,0.00
4724,control,42767.00
233,control,0.00
2910,variant,0.00
6567,variant,0.00
6177,control,0.00
7358,control,0.00
2929,control,0.00
8618,control,0.00
5314,variant,0.00
2116,variant,0.00
1541,variant,0.00
2351,control,0.00
4883,control,0.00
3354,variant,0.00
5704,control,0.00
6219,variant,0.00
1635,variant,0.00
5903,variant,0.00
6797,variant,0.00
5014,control,0.00
9604,control,0.00
9982,control,0.00
4052,variant,0.00
1816,variant,0.00
3828,variant,0.00
8398,variant,0.00
6035,variant,0.00
9255,control,0.00
6492,control,21367.00
4484,variant,0.00
6916,variant,0.00
6812,control,0.00
7860,control,0.00
7106,variant,0.00
4336,control,0.00
5832,control,0.00
8105,variant,0.00
7533,control,0.00
3650,variant,0.00
6382,variant,0.00
9723,control,0.00
420,control,0.00
3286,variant,0.00
9616,variant,0.00
8274,variant,0.00
9101,variant,0.00
2903,control,0.00
5471,variant,0.00
6330,control,0.00
7048,variant,0.00
9784,control,0.00
9593,control,0.00
2817,control,0.00
4336,control,0.00
365,control,0.00
1989,variant,0.00
1827,control,0.00
8936,variant,0.00
9006,variant,0.00
1472,variant,0.00
1948,variant,0.00
6819,control,0.00
5925,variant,0.00
4497,control,0.00
3329,control,0.00
6009,control,0.00
4879,variant,0.00
3753,variant,0.00
6382,variant,0.00
5018,control,0.00
8478,variant,0.00
3960,control,0.00
777,variant,0.00
2437,control,0.00
1741,control,0.00
3685,control,0.00
4827,variant,0.00
8900,variant,0.00
6346,variant,0.00
9693,control,0.00
1680,control,0.00
3333,control,0.00
4240,control,0.00
8136,variant,0.00
4446,variant,0.00
680,control,0.00
57,control,0.00
4868,control,0.00
3372,variant,0.00
3585,control,0.00
3850,variant,0.00
3919,control,0.00
6558,variant,0.00
735,control,0.00
2513,control,0.00
5722,variant,0.00
1252,control,0.00
4869,variant,0.00
8817,variant,0.00
701,variant,0.00
8548,control,0.00
4592,variant,0.00
6060,control,0.00
2173,variant,0.00
4255,variant,0.00
5025,control,0.00
217,control,0.00
8466,variant,0.00
8036,variant,0.00
1216,control,0.00
7750,variant,0.00
934,variant,0.00
4329,variant,0.00
789,variant,0.00
189,control,0.00
355,variant,0.00
1114,control,0.00
543,control,0.00
3014,variant,0.00
413,control,0.00
8044,control,0.00
7871,variant,0.00
3,variant,0.00
5840,variant,0.00
89,variant,0.00
9728,variant,0.00
521,control,0.00
8634,control,0.00
2455,control,0.00
6456,variant,0.00
5523,control,0.00
5206,variant,0.00
